devanagari,iast,slp1,count,pct,slot1,slot2,slot3,slot4,slot5
र्ध्नि,rdhni,rDni,388,0.0027,16,122,136,82,32
नोः,noḥ,noH,388,0.0027,85,108,99,77,19
द्धी,ddhī,dDI,388,0.0027,50,99,106,124,9
क्ष्व,kṣva,kzva,388,0.0027,55,223,55,32,23
क्ला,klā,klA,387,0.0027,43,100,141,80,23
र्तो,rto,rto,386,0.0027,72,121,95,74,24
र्ध्वा,rdhvā,rDvA,385,0.0027,217,10,38,83,37
ट्य,ṭya,wya,384,0.0027,2,78,194,81,29
त्तौ,ttau,ttO,384,0.0027,41,134,97,92,20
क्ष्यं,kṣyaṃ,kzyaM,383,0.0027,13,162,103,69,36
च्छ्रि,cchri,cCri,383,0.0027,37,171,123,33,19
ष्मः,ṣmaḥ,zmaH,382,0.0027,132,203,9,36,2
क्त्र,ktra,ktra,381,0.0027,21,60,148,127,25
ह्नो,hno,hno,381,0.0027,332,9,23,10,7
द्गृ,dgṛ,dgf,381,0.0027,90,82,75,110,24
स्त्या,styā,styA,380,0.0027,92,98,94,85,11
भ्रू,bhrū,BrU,380,0.0027,77,71,137,55,40
र्चा,rcā,rcA,380,0.0027,235,24,46,50,25
ब्दं,bdaṃ,bdaM,379,0.0026,17,157,101,80,24
ष्ठाः,ṣṭhāḥ,zWAH,379,0.0026,199,88,60,21,11
ष्णीं,ṣṇīṃ,zRIM,377,0.0026,222,77,35,32,11
र्शो,rśo,rSo,376,0.0026,11,72,151,111,31
ष्याः,ṣyāḥ,zyAH,376,0.0026,157,78,99,22,19
क्ष्णा,kṣṇā,kzRA,376,0.0026,10,124,87,131,24
मिं,miṃ,miM,376,0.0026,56,169,85,48,18
र्व्या,rvyā,rvyA,374,0.0026,81,88,97,83,25
न्वी,nvī,nvI,374,0.0026,135,70,64,89,15
ह्ला,hlā,hlA,374,0.0026,10,80,186,74,24
भोः,bhoḥ,BoH,373,0.0026,7,72,167,87,40
च्छ्रे,cchre,cCre,373,0.0026,31,173,95,45,29
ष्ट्रो,ṣṭro,zwro,371,0.0026,28,287,26,27,3
स्फो,spho,sPo,371,0.0026,8,57,147,137,22
क्वं,kvaṃ,kvaM,371,0.0026,22,24,139,143,43
ष्पं,ṣpaṃ,zpaM,370,0.0026,7,67,86,168,42
ष्प्र,ṣpra,zpra,369,0.0026,7,144,99,84,35
न्नाः,nnāḥ,nnAH,369,0.0026,21,167,125,36,20
क्ष्वा,kṣvā,kzvA,368,0.0026,52,205,76,29,6
म्भः,mbhaḥ,mBaH,368,0.0026,55,81,124,95,13
ष्णोः,ṣṇoḥ,zRoH,368,0.0026,181,36,76,30,45
म्पि,mpi,mpi,367,0.0026,9,83,97,151,27
क्थ,ktha,kTa,364,0.0025,267,19,29,21,28
ल्यः,lyaḥ,lyaH,363,0.0025,87,150,59,59,8
श्यो,śyo,Syo,362,0.0025,80,103,72,74,33
थौ,thau,TO,361,0.0025,28,193,77,33,30
त्त्या,ttyā,ttyA,360,0.0025,52,68,98,124,17
प्ताः,ptāḥ,ptAH,360,0.0025,61,148,65,44,42
ष्मो,ṣmo,zmo,360,0.0025,74,195,35,48,8
ज्ञै,jñai,jYE,360,0.0025,35,170,91,45,19
ल्पो,lpo,lpo,359,0.0025,33,90,128,83,25
ज्ञाः,jñāḥ,jYAH,359,0.0025,81,135,91,37,15
द्वां,dvāṃ,dvAM,359,0.0025,197,100,47,9,6
म्बो,mbo,mbo,358,0.0025,8,161,83,88,17
म्भं,mbhaṃ,mBaM,358,0.0025,78,80,85,83,32
सुं,suṃ,suM,357,0.0025,35,178,92,30,22
र्जं,rjaṃ,rjaM,356,0.0025,273,14,37,18,14
घं,ghaṃ,GaM,356,0.0025,54,146,91,46,18
ञ्चु,ñcu,Ycu,355,0.0025,1,20,78,205,51
म्ला,mlā,mlA,355,0.0025,23,59,126,134,13
डो,ḍo,qo,354,0.0025,31,64,70,162,27
चीं,cīṃ,cIM,353,0.0025,194,76,38,31,14
ग्या,gyā,gyA,352,0.0025,27,70,126,102,26
थिः,thiḥ,TiH,351,0.0024,66,180,43,38,24
स्वां,svāṃ,svAM,351,0.0024,70,97,80,88,16
म्भु,mbhu,mBu,350,0.0024,40,54,87,102,67
ढे,ḍhe,Qe,350,0.0024,26,110,99,78,37
न्द्य,ndya,ndya,349,0.0024,31,109,96,84,29
खु,khu,Ku,348,0.0024,33,60,115,102,38
ङ्गै,ṅgai,NgE,347,0.0024,29,99,146,53,19
न्त्रो,ntro,ntro,347,0.0024,89,62,53,115,28
र्द्यं,rdyaṃ,rdyaM,347,0.0024,0,0,1,333,13
ल्बि,lbi,lbi,346,0.0024,47,155,69,38,37
त्ताः,ttāḥ,ttAH,345,0.0024,56,145,89,43,12
ष्टै,ṣṭai,zwE,344,0.0024,20,97,135,67,25
र्घो,rgho,rGo,343,0.0024,12,184,73,59,15
स्ताः,stāḥ,stAH,343,0.0024,44,151,90,44,14
द्री,drī,drI,342,0.0024,36,186,63,46,11
रोः,roḥ,roH,342,0.0024,46,87,108,71,30
न्यू,nyū,nyU,341,0.0024,123,61,62,66,29
घ्नो,ghno,Gno,340,0.0024,18,87,80,123,32
शैः,śaiḥ,SEH,340,0.0024,37,137,89,49,27
क्कु,kku,kku,339,0.0024,13,50,90,151,35
श्मा,śmā,SmA,339,0.0024,184,70,24,42,19
त्तै,ttai,ttE,338,0.0024,17,72,99,130,19
न्त्यु,ntyu,ntyu,338,0.0024,37,217,52,23,9
प्,p,p,335,0.0023,269,42,12,6,6
न्ध्य,ndhya,nDya,335,0.0023,17,83,121,86,28
ठे,ṭhe,We,334,0.0023,7,54,125,105,43
ङ्को,ṅko,Nko,333,0.0023,19,60,76,152,26
ह्णे,hṇe,hRe,333,0.0023,140,53,96,23,21
त्म्यं,tmyaṃ,tmyaM,333,0.0023,0,71,133,67,62
च्छृ,cchṛ,cCf,332,0.0023,59,94,85,57,37
र्का,rkā,rkA,331,0.0023,64,41,108,92,26
र्तिं,rtiṃ,rtiM,330,0.0023,39,105,86,71,26
र्च्य,rcya,rcya,330,0.0023,8,70,122,73,57
न्त्री,ntrī,ntrI,328,0.0023,13,45,70,183,17
ट्का,ṭkā,wkA,328,0.0023,202,37,37,25,27
श्रौ,śrau,SrO,328,0.0023,79,140,83,18,8
त्सू,tsū,tsU,327,0.0023,15,10,64,200,38
ङ्क्षि,ṅkṣi,Nkzi,327,0.0023,1,207,73,31,15
ष्मं,ṣmaṃ,zmaM,326,0.0023,18,286,5,17,0
ल्मा,lmā,lmA,326,0.0023,30,72,126,80,18
ख्यो,khyo,Kyo,326,0.0023,23,34,83,157,29
स्र्यां,sryāṃ,sryAM,326,0.0023,0,0,95,0,231
धुः,dhuḥ,DuH,324,0.0023,175,68,39,32,10
ह्मे,hme,hme,323,0.0023,136,41,67,42,37
ष्ठां,ṣṭhāṃ,zWAM,323,0.0023,119,88,69,37,9
त्यौ,tyau,tyO,322,0.0022,105,76,75,51,15
ल्मी,lmī,lmI,322,0.0022,78,84,73,55,32
न्द्या,ndyā,ndyA,321,0.0022,83,61,105,49,22
ण्म,ṇma,Rma,320,0.0022,103,63,75,66,13
भैः,bhaiḥ,BEH,319,0.0022,2,173,95,33,16
ज्जी,jjī,jjI,319,0.0022,22,86,66,125,20
श्लि,śli,Sli,319,0.0022,32,111,107,53,16
सीं,sīṃ,sIM,319,0.0022,60,102,90,47,20
श्यां,śyāṃ,SyAM,318,0.0022,24,45,103,82,64
र्को,rko,rko,317,0.0022,55,36,43,149,34
द्द्वि,ddvi,ddvi,316,0.0022,9,28,113,124,42
म्नः,mnaḥ,mnaH,316,0.0022,132,81,42,44,17
न्त्व,ntva,ntva,316,0.0022,7,215,61,30,3
क्स,ksa,ksa,315,0.0022,25,24,224,30,12
ह्मो,hmo,hmo,315,0.0022,62,82,61,85,25
ट्कृ,ṭkṛ,wkf,315,0.0022,288,5,8,4,10
घ्ना,ghnā,GnA,315,0.0022,60,68,110,60,17
र्द्य,rdya,rdya,314,0.0022,0,29,33,212,40
ट्टि,ṭṭi,wwi,313,0.0022,3,90,126,75,19
ण्यः,ṇyaḥ,RyaH,313,0.0022,107,84,76,33,13
त्स्ना,tsnā,tsnA,311,0.0022,23,111,84,65,28
त्यू,tyū,tyU,311,0.0022,67,80,78,74,12
किः,kiḥ,kiH,310,0.0022,51,202,23,31,3
र्णै,rṇai,rRE,310,0.0022,8,123,102,53,24
ब्धं,bdhaṃ,bDaM,310,0.0022,28,108,93,60,20
जृ,jṛ,jf,310,0.0022,8,73,144,75,10
ल्का,lkā,lkA,310,0.0022,43,121,89,40,16
र्दा,rdā,rdA,309,0.0022,64,62,103,62,18
त्स्न,tsna,tsna,309,0.0022,43,114,79,59,14
द्बु,dbu,dbu,308,0.0021,13,36,115,119,25
स्फा,sphā,sPA,308,0.0021,57,111,67,72,1
न्नै,nnai,nnE,307,0.0021,27,140,86,49,5
ङ्खा,ṅkhā,NKA,306,0.0021,14,126,48,91,27
क्रौ,krau,krO,305,0.0021,23,95,90,76,21
ग्ला,glā,glA,305,0.0021,39,127,90,35,14
न्नी,nnī,nnI,304,0.0021,113,51,55,56,29
क्षै,kṣai,kzE,304,0.0021,34,126,70,45,29
ग्नं,gnaṃ,gnaM,303,0.0021,44,90,68,78,23
ष्णुं,ṣṇuṃ,zRuM,303,0.0021,38,62,103,63,37
ल्वा,lvā,lvA,303,0.0021,25,119,76,55,28
र्गृ,rgṛ,rgf,302,0.0021,174,20,67,31,10
प्ली,plī,plI,302,0.0021,16,29,123,90,44
ष्ट्य,ṣṭya,zwya,301,0.0021,33,41,77,122,28
दिः,diḥ,diH,301,0.0021,94,35,85,71,16
व्यौ,vyau,vyO,301,0.0021,56,48,42,131,24
च्ये,cye,cye,300,0.0021,91,105,49,42,13
र्पू,rpū,rpU,298,0.0021,0,4,50,209,35
प्ने,pne,pne,298,0.0021,31,66,92,96,13
ह्ने,hne,hne,297,0.0021,44,60,101,73,19
र्थाः,rthāḥ,rTAH,296,0.0021,13,164,63,49,7
ष्यः,ṣyaḥ,zyaH,296,0.0021,57,71,76,73,19
ध्यः,dhyaḥ,DyaH,296,0.0021,52,68,72,61,43
ञ्चं,ñcaṃ,YcaM,296,0.0021,233,18,22,16,7
र्छ,rcha,rCa,296,0.0021,72,90,43,57,34
ड्ग,ḍga,qga,295,0.0021,12,123,65,79,15
क्त्रा,ktrā,ktrA,295,0.0021,11,114,88,66,16
ष्क्रा,ṣkrā,zkrA,294,0.0021,87,102,68,17,18
म्ने,mne,mne,294,0.0021,165,60,31,25,13
र्णाः,rṇāḥ,rRAH,294,0.0021,74,104,68,33,15
र्हो,rho,rho,293,0.002,170,70,28,20,5
न्दू,ndū,ndU,293,0.002,9,10,37,186,51
ह्रा,hrā,hrA,293,0.002,28,131,86,38,10
न्नृ,nnṛ,nnf,292,0.002,7,133,59,69,24
क्नो,kno,kno,292,0.002,80,114,57,21,20
ल्पः,lpaḥ,lpaH,291,0.002,83,51,83,48,26
त्स्नं,tsnaṃ,tsnaM,291,0.002,36,137,83,27,8
द्गो,dgo,dgo,290,0.002,8,3,61,191,27
र्भु,rbhu,rBu,290,0.002,52,26,91,96,25
द्मि,dmi,dmi,290,0.002,25,120,52,77,16
प्तै,ptai,ptE,288,0.002,23,98,92,51,24
ह्ना,hnā,hnA,287,0.002,162,55,36,16,18
शुं,śuṃ,SuM,287,0.002,173,45,24,36,9
स्त्वि,stvi,stvi,286,0.002,15,110,82,61,18
क्का,kkā,kkA,286,0.002,15,46,105,93,27
र्यै,ryai,ryE,286,0.002,69,89,60,50,18
त्मि,tmi,tmi,285,0.002,3,32,139,98,13
ग्धो,gdho,gDo,285,0.002,26,61,99,80,19
क्रः,kraḥ,kraH,285,0.002,71,97,65,44,8
च्छी,cchī,cCI,284,0.002,18,83,84,80,19
ज्ञी,jñī,jYI,283,0.002,158,28,13,57,27
ण्ठा,ṇṭhā,RWA,282,0.002,5,49,106,94,28
घ्ने,ghne,Gne,282,0.002,81,100,54,33,14
ष्पी,ṣpī,zpI,282,0.002,7,21,54,169,31
प्ला,plā,plA,281,0.002,96,35,71,42,37
श्छि,śchi,SCi,281,0.002,2,160,61,46,12
द्धां,ddhāṃ,dDAM,281,0.002,28,126,85,36,6
ग्भि,gbhi,gBi,280,0.002,81,102,59,29,9
प्म,pma,pma,280,0.002,231,18,16,10,5
ण्टा,ṇṭā,RwA,280,0.002,4,81,62,105,28
ग्रु,gru,gru,279,0.0019,25,18,65,154,17
दृं,dṛṃ,dfM,278,0.0019,274,0,0,3,1
म्लं,mlaṃ,mlaM,277,0.0019,0,26,95,124,32
क्ली,klī,klI,277,0.0019,40,85,76,57,19
स्त्वे,stve,stve,276,0.0019,23,117,74,45,17
ल्के,lke,lke,276,0.0019,10,41,46,159,20
र्षः,rṣaḥ,rzaH,275,0.0019,18,136,57,48,16
त्सो,tso,tso,275,0.0019,88,56,43,78,10
ब्धः,bdhaḥ,bDaH,275,0.0019,25,94,123,29,4
न्धू,ndhū,nDU,275,0.0019,65,49,66,76,19
नेः,neḥ,neH,275,0.0019,45,116,48,54,12
त्युं,tyuṃ,tyuM,274,0.0019,87,65,29,69,24
ज्जि,jji,jji,274,0.0019,64,81,50,71,8
स्त्व्,stv,stv,274,0.0019,187,27,31,15,14
ब्ज,bja,bja,273,0.0019,39,23,63,104,44
ब्धे,bdhe,bDe,273,0.0019,83,69,51,60,10
ष्वि,ṣvi,zvi,273,0.0019,25,106,66,67,9
त्तां,ttāṃ,ttAM,273,0.0019,37,88,55,88,5
घै,ghai,GE,273,0.0019,6,154,83,19,11
म्यो,myo,myo,272,0.0019,93,68,62,39,10
ष्मि,ṣmi,zmi,272,0.0019,150,35,58,27,2
र्त्ति,rtti,rtti,271,0.0019,28,55,51,63,73
र्तः,rtaḥ,rtaH,270,0.0019,54,80,64,64,8
स्थै,sthai,sTE,270,0.0019,1,85,92,71,21
र्चो,rco,rco,269,0.0019,214,12,28,5,10
न्तिं,ntiṃ,ntiM,269,0.0019,44,65,80,64,16
र्ती,rtī,rtI,269,0.0019,29,70,107,49,14
र्षु,rṣu,rzu,268,0.0019,73,125,27,31,12
ज्रो,jro,jro,268,0.0019,217,15,7,9,20
ह्यो,hyo,hyo,268,0.0019,73,52,77,43,23
प्तां,ptāṃ,ptAM,268,0.0019,19,121,58,56,14
प्यो,pyo,pyo,268,0.0019,69,38,86,62,13
ह्यु,hyu,hyu,268,0.0019,13,96,73,43,43
श्ला,ślā,SlA,266,0.0019,14,106,65,64,17
न्त्रै,ntrai,ntrE,266,0.0019,30,57,76,76,27
मुं,muṃ,muM,264,0.0018,177,30,17,31,9
क्यो,kyo,kyo,264,0.0018,6,148,55,35,20
त्त्य,ttya,ttya,263,0.0018,13,78,83,74,15
टैः,ṭaiḥ,wEH,263,0.0018,0,27,46,166,24
न्प्र,npra,npra,262,0.0018,19,5,110,109,19
त्क्षि,tkṣi,tkzi,262,0.0018,3,79,92,78,10
मिः,miḥ,miH,261,0.0018,66,79,69,39,8
स्फ,spha,sPa,261,0.0018,2,30,91,97,41
र्ष्टि,rṣṭi,rzwi,261,0.0018,201,41,10,4,5
ब्धो,bdho,bDo,260,0.0018,33,105,72,43,7
ज्यै,jyai,jyE,260,0.0018,125,37,50,40,8
र्शः,rśaḥ,rSaH,258,0.0018,11,36,90,87,34
षौ,ṣau,zO,257,0.0018,42,79,67,55,14
च्चैः,ccaiḥ,ccEH,257,0.0018,95,63,54,28,17
श्छ,ścha,SCa,257,0.0018,18,96,85,41,17
खैः,khaiḥ,KEH,257,0.0018,6,112,82,43,14
र्पिः,rpiḥ,rpiH,257,0.0018,29,30,166,25,7
भ्य्,bhy,By,256,0.0018,255,0,0,0,1
ढः,ḍhaḥ,QaH,255,0.0018,40,71,68,59,17
द्भ्यः,dbhyaḥ,dByaH,255,0.0018,225,20,2,5,3
द्धू,ddhū,dDU,255,0.0018,7,108,84,43,13
प्त्यै,ptyai,ptyE,255,0.0018,209,2,5,24,15
त्क्र,tkra,tkra,255,0.0018,74,29,35,99,18
ज्ज्ञा,jjñā,jjYA,255,0.0018,6,106,69,66,8
र्भिः,rbhiḥ,rBiH,254,0.0018,114,62,47,22,9
ञ्चो,ñco,Yco,254,0.0018,148,21,40,35,10
खां,khāṃ,KAM,254,0.0018,79,87,39,39,10
च्छू,cchū,cCU,254,0.0018,24,75,74,50,31
जुः,juḥ,juH,253,0.0018,99,54,57,17,26
ण्ण,ṇṇa,RRa,253,0.0018,27,90,87,37,12
ध्यां,dhyāṃ,DyAM,252,0.0018,13,139,71,19,10
ग्मुः,gmuḥ,gmuH,252,0.0018,29,160,40,17,6
र्धी,rdhī,rDI,251,0.0018,32,168,42,8,1
घू,ghū,GU,251,0.0018,10,78,91,60,12
थिं,thiṃ,TiM,250,0.0017,32,159,38,14,7
ङ्घा,ṅghā,NGA,250,0.0017,24,41,77,85,23
द्गी,dgī,dgI,249,0.0017,167,12,33,26,11
क्रुः,kruḥ,kruH,248,0.0017,60,117,39,23,9
क्क,kka,kka,247,0.0017,31,38,106,55,17
ध्म,dhma,Dma,247,0.0017,195,23,10,15,4
फो,pho,Po,247,0.0017,8,18,172,39,10
ग्गु,ggu,ggu,246,0.0017,7,20,69,115,35
क्ष्णो,kṣṇo,kzRo,246,0.0017,15,38,113,55,25
द्ग्र,dgra,dgra,245,0.0017,60,89,56,26,14
त्प्रि,tpri,tpri,245,0.0017,5,63,47,113,17
थैः,thaiḥ,TEH,245,0.0017,11,146,37,43,8
न्मो,nmo,nmo,244,0.0017,8,112,53,56,15
हैः,haiḥ,hEH,244,0.0017,29,88,94,25,8
ह्री,hrī,hrI,243,0.0017,11,139,58,29,6
च्चू,ccū,ccU,243,0.0017,1,6,50,159,27
स्वः,svaḥ,svaH,242,0.0017,162,16,33,23,8
न्त्रः,ntraḥ,ntraH,242,0.0017,36,34,44,76,52
ण्ठे,ṇṭhe,RWe,241,0.0017,19,47,68,82,25
कीं,kīṃ,kIM,241,0.0017,12,67,75,47,40
म्बे,mbe,mbe,240,0.0017,39,61,79,43,18
द्राः,drāḥ,drAH,240,0.0017,81,55,52,37,15
भ्रे,bhre,Bre,240,0.0017,91,59,33,40,17
क्त्रे,ktre,ktre,240,0.0017,31,29,56,100,24
त्युः,tyuḥ,tyuH,239,0.0017,85,53,51,44,6
नीः,nīḥ,nIH,239,0.0017,144,28,43,16,8
र्पे,rpe,rpe,239,0.0017,116,40,52,25,6
ङ्क्ति,ṅkti,Nkti,238,0.0017,102,23,75,28,10
ष्य्,ṣy,zy,238,0.0017,201,16,10,3,8
प्तौ,ptau,ptO,238,0.0017,10,102,61,56,9
स्थां,sthāṃ,sTAM,238,0.0017,22,96,48,51,21
टू,ṭū,wU,237,0.0017,2,8,47,164,16
घ्नः,ghnaḥ,GnaH,237,0.0017,11,57,57,89,23
प्रः,praḥ,praH,236,0.0016,47,74,37,40,38
यीं,yīṃ,yIM,236,0.0016,41,75,52,49,19
ध्य्,dhy,Dy,236,0.0016,226,0,3,1,6
द्यैः,dyaiḥ,dyEH,235,0.0016,5,19,104,78,29
क्प,kpa,kpa,235,0.0016,22,34,76,86,17
न्मां,nmāṃ,nmAM,235,0.0016,3,136,43,49,4
ब्धि,bdhi,bDi,234,0.0016,9,47,60,99,19
द्धु,ddhu,dDu,234,0.0016,31,135,35,26,7
र्भः,rbhaḥ,rBaH,234,0.0016,95,67,41,27,4
झ,jha,Ja,233,0.0016,1,82,62,71,17
न्प,npa,npa,233,0.0016,31,2,90,86,24
स्थी,sthī,sTI,233,0.0016,33,45,73,43,39
क्प्र,kpra,kpra,232,0.0016,35,47,82,57,11
र्लो,rlo,rlo,232,0.0016,17,16,117,64,18
ग्यो,gyo,gyo,231,0.0016,5,81,86,42,17
स्रि,sri,sri,231,0.0016,173,24,9,13,12
र्छा,rchā,rCA,231,0.0016,0,16,103,91,21
ङ्म,ṅma,Nma,231,0.0016,39,48,78,44,21
स्पो,spo,spo,231,0.0016,218,2,0,0,11
स्थु,sthu,sTu,230,0.0016,78,83,41,25,3
दिं,diṃ,diM,230,0.0016,146,21,47,9,7
ण्यु,ṇyu,Ryu,229,0.0016,25,99,53,24,28
र्व्य,rvya,rvya,229,0.0016,63,25,69,63,9
र्यू,ryū,ryU,229,0.0016,151,31,35,6,6
म्प्रे,mpre,mpre,229,0.0016,9,175,40,2,3
र्हिः,rhiḥ,rhiH,228,0.0016,221,0,4,2,1
चां,cāṃ,cAM,228,0.0016,54,49,74,44,7
क्ष्मं,kṣmaṃ,kzmaM,228,0.0016,47,39,51,61,30
न्तै,ntai,ntE,227,0.0016,36,81,59,40,11
द्यौः,dyauḥ,dyOH,227,0.0016,197,17,9,2,2
क्ती,ktī,ktI,227,0.0016,47,41,37,89,13
ख्यः,khyaḥ,KyaH,226,0.0016,12,33,74,96,11
र्षै,rṣai,rzE,226,0.0016,8,98,20,90,10
छ्रु,chru,Cru,226,0.0016,12,48,44,110,12
ण्याः,ṇyāḥ,RyAH,226,0.0016,91,65,35,24,11
श्यः,śyaḥ,SyaH,225,0.0016,69,57,40,36,23
द्बा,dbā,dbA,225,0.0016,14,47,63,90,11
च्छ्वा,cchvā,cCvA,225,0.0016,15,58,111,29,12
द्ब्र,dbra,dbra,225,0.0016,9,11,82,103,20
स्त्य्,sty,sty,224,0.0016,86,33,59,37,9
त्त्रं,ttraṃ,ttraM,224,0.0016,20,26,50,121,7
ङ्गां,ṅgāṃ,NgAM,224,0.0016,6,124,43,25,26
र्तिः,rtiḥ,rtiH,223,0.0016,42,42,87,33,19
ल्प्य,lpya,lpya,223,0.0016,18,53,78,59,15
ध्रि,dhri,Dri,223,0.0016,109,51,38,11,14
म्पु,mpu,mpu,222,0.0015,11,17,17,145,32
ष्के,ṣke,zke,222,0.0015,89,25,48,38,22
प्राः,prāḥ,prAH,222,0.0015,58,67,67,15,15
ण्वा,ṇvā,RvA,222,0.0015,120,36,36,28,2
ध्न,dhna,Dna,221,0.0015,113,35,38,25,10
ण्मा,ṇmā,RmA,221,0.0015,14,37,45,88,37
ल्कं,lkaṃ,lkaM,221,0.0015,1,38,100,69,13
क्था,kthā,kTA,221,0.0015,203,6,4,3,5
श्वै,śvai,SvE,221,0.0015,75,108,20,15,3
ओं,oṃ,oM,221,0.0015,47,29,43,18,84
त्नि,tni,tni,220,0.0015,148,17,24,22,9
स्ख,skha,sKa,219,0.0015,3,43,103,50,20
र्म्य,rmya,rmya,219,0.0015,12,87,87,21,12
ण्मू,ṇmū,RmU,219,0.0015,0,19,125,60,15
ष्णां,ṣṇāṃ,zRAM,218,0.0015,12,117,52,25,12
स्वो,svo,svo,218,0.0015,88,40,36,47,7
शीं,śīṃ,SIM,218,0.0015,26,74,38,60,20
जूं,jūṃ,jUM,217,0.0015,161,18,27,4,7
प्तिं,ptiṃ,ptiM,216,0.0015,34,64,58,43,17
ह्रीं,hrīṃ,hrIM,216,0.0015,0,1,1,161,53
र्थ्य,rthya,rTya,215,0.0015,4,46,76,70,19
षुः,ṣuḥ,zuH,215,0.0015,92,71,33,15,4
ह्वो,hvo,hvo,215,0.0015,57,78,35,32,13
श्रं,śraṃ,SraM,214,0.0015,34,22,52,80,26
ड्वा,ḍvā,qvA,214,0.0015,156,15,18,21,4
ड्भि,ḍbhi,qBi,213,0.0015,68,53,29,44,19
र्दो,rdo,rdo,213,0.0015,35,52,45,57,24
ड्गु,ḍgu,qgu,213,0.0015,0,24,17,140,32
श्रीः,śrīḥ,SrIH,212,0.0015,84,40,41,27,17
ट्या,ṭyā,wyA,212,0.0015,52,30,46,74,10
ष्ट्यै,ṣṭyai,zwyE,212,0.0015,181,3,16,8,4
क्त्रं,ktraṃ,ktraM,212,0.0015,12,60,53,66,21
ण्णा,ṇṇā,RRA,211,0.0015,79,64,37,23,8
स्रै,srai,srE,211,0.0015,3,92,57,29,30
म्नं,mnaṃ,mnaM,211,0.0015,56,105,17,26,7
प्रौ,prau,prO,211,0.0015,96,14,31,53,17
र्त्वि,rtvi,rtvi,211,0.0015,140,29,20,15,7
णीः,ṇīḥ,RIH,210,0.0015,114,30,44,21,1
ल्वं,lvaṃ,lvaM,210,0.0015,21,29,21,116,23
वीः,vīḥ,vIH,210,0.0015,200,5,4,0,1
क्तैः,ktaiḥ,ktEH,210,0.0015,14,64,73,38,21
क्नु,knu,knu,209,0.0015,50,114,33,8,3
न्धुः,ndhuḥ,nDuH,209,0.0015,133,19,26,20,11
न्धी,ndhī,nDI,209,0.0015,49,66,55,31,8
ष्ट्वै,ṣṭvai,zwvE,209,0.0015,12,121,37,33,6
स्थाः,sthāḥ,sTAH,208,0.0015,44,68,61,27,8
ध्वी,dhvī,DvI,208,0.0015,50,72,30,41,15
र्मृ,rmṛ,rmf,208,0.0015,103,15,28,54,8
त्त्वः,ttvaḥ,ttvaH,208,0.0015,2,151,30,12,13
टै,ṭai,wE,208,0.0015,11,23,38,103,33
च्यो,cyo,cyo,207,0.0014,69,53,37,44,4
श्नि,śni,Sni,206,0.0014,132,24,27,20,3
र्थां,rthāṃ,rTAM,205,0.0014,1,74,30,65,34
क्मि,kmi,kmi,205,0.0014,9,55,94,22,25
ग्न्या,gnyā,gnyA,205,0.0014,119,22,28,31,5
ज्रि,jri,jri,205,0.0014,114,37,13,28,13
र्ष्णे,rṣṇe,rzRe,205,0.0014,4,198,1,2,0
थुः,thuḥ,TuH,204,0.0014,82,21,66,34,1
र्तुः,rtuḥ,rtuH,204,0.0014,16,93,40,48,7
न्त्यो,ntyo,ntyo,204,0.0014,31,88,53,20,12
त्त्वाः,ttvāḥ,ttvAH,204,0.0014,1,136,25,5,37
स्त्रो,stro,stro,203,0.0014,13,79,49,40,22
त्किं,tkiṃ,tkiM,203,0.0014,2,51,50,70,30
ग्भा,gbhā,gBA,202,0.0014,4,52,66,56,24
द्दृ,ddṛ,ddf,202,0.0014,9,11,52,108,22
ङ्कां,ṅkāṃ,NkAM,202,0.0014,7,137,28,26,4
र्हे,rhe,rhe,202,0.0014,6,93,34,57,12
ष्ण्य,ṣṇya,zRya,201,0.0014,49,70,52,23,7
फु,phu,Pu,201,0.0014,0,71,67,49,14
र्च्छा,rcchā,rcCA,201,0.0014,0,31,120,38,12
म्बं,mbaṃ,mbaM,200,0.0014,16,43,71,48,22
डः,ḍaḥ,qaH,200,0.0014,29,45,53,51,22
षीं,ṣīṃ,zIM,200,0.0014,40,79,51,21,9
ध्री,dhrī,DrI,200,0.0014,164,4,8,6,18
ट्त्रिं,ṭtriṃ,wtriM,200,0.0014,97,18,29,40,16
र्हृ,rhṛ,rhf,200,0.0014,44,51,59,40,6
ग्रै,grai,grE,199,0.0014,50,91,32,18,7
षिं,ṣiṃ,ziM,199,0.0014,37,112,27,15,8
प्तिः,ptiḥ,ptiH,198,0.0014,39,49,49,50,11
ग्वा,gvā,gvA,198,0.0014,49,36,70,30,13
त्क्रा,tkrā,tkrA,198,0.0014,124,28,12,26,8
ञ्जु,ñju,Yju,198,0.0014,14,18,61,40,62
र्दु,rdu,rdu,197,0.0014,18,21,52,83,23
द्भ्यो,dbhyo,dByo,197,0.0014,139,37,10,8,3
ष्यै,ṣyai,zyE,197,0.0014,80,52,31,21,13
ट्क,ṭka,wka,197,0.0014,117,12,14,33,21
घः,ghaḥ,GaH,197,0.0014,21,93,61,16,6
र्शे,rśe,rSe,196,0.0014,38,59,44,44,11
ष्पै,ṣpai,zpE,196,0.0014,5,66,64,31,30
पिः,piḥ,piH,195,0.0014,21,146,10,17,1
स्यः,syaḥ,syaH,195,0.0014,83,40,47,22,3
ज्जु,jju,jju,195,0.0014,74,36,48,31,6
न्द्व,ndva,ndva,195,0.0014,13,34,40,77,31
र्यौ,ryau,ryO,195,0.0014,46,72,47,14,16
